Base,Date,Timestamp,WST,IRR,TZS,VED,PLN,BRL,RSD,NGN,SSP,SDG,CNY,ANG,MOP,XOF,COU,CZK,LAK,MKD,IQD,SZL,AZN,MXV,SBD,AOA,EUR,GBP,XDR,CUC,LYD,SOS,SEK,HRK,BND,ZMW,BIF,HTG,XCD,HKD,USN,UYU,CHW,BSD,KMF,MDL,PEN,MGA,MVR,KWD,ALL,MNT,CLP,SRD,CLF,COP,HNL,OMR,CRC,UZS,SGD,NAD,ERN,ZAR,PKR,KHR,KZT,GIP,BAM,MUR,PAB,HUF,ILS,BMD,XSU,DJF,BOB,MWK,FKP,RON,YER,VUV,GTQ,PHP,FJD,PYG,BYN,CHF,GNF,AED,VND,RUB,LSL,MRU,KPW,CAD,LKR,CHE,SAR,SYP,XUA,JMD,UGX,NOK,MXN,NIO,UYI,NPR,BGN,ETB,ZWL,BZD,CDF,INR,AUD,RWF,XPF,KYD,ISK,DOP,QAR,KRW,BWP,BBD,SLL,JPY,DZD,THB,GYD,KGS,TOP,IDR,GEL,JOD,DKK,CVE,BDT,SVC,KES,EGP,GMD,LBP,BTN,CUP,ARS,UAH,AFN,AMD,VEF,NZD,MZN,TJS,MAD,TRY,PGK,SHP,TMT,TWD,AWG,TND,TTD,GHS,USD,BHD,LRD,MMK,XAF,STN,MYR,SCR,BOV
EUR,2019-04-07,2019-04-07 23:59:59,19.532281,1334.830129,1.121706,3.699442,128.230204,55.664667,356.282427,0.422956,4.582198,9.206795,8.605504,27.503891,9.81414,8.804775,11.203036,,1833.989124,94.739051,1.121706,,2943.780197,3.031466,1.912485,,8.365634,1.953677,1.124342,3504.770367,0.808974,1.515145,655.356861,1.500113,117.812483,2597.195698,39.136762,125.18163,1688.836061,,2.260802,,404.374652,,77.588743,9927.098044,1,124.425189,,199.348979,2.919684,3.385296,2.399049,30.332044,4.74897,746.276929,15837.366879,7.642463,1.564776,2.39288,0.028096,321.284644,1276.153452,2.233709,133.881185,21.398002,2.542179,10.582284,4196.918536,4043.749983,4.120071,813.365833,15.838463,110.588436,61.471755,143.0284,,1.666522,,280.75795,7.801633,7.535506,77.595215,661.80643,86.202852,133.58425,650.589968,,577.67858,9649.475694,32.425082,1.121706,1695.066179,196.063089,7.465189,11.961886,26023.018125,112.944666,546.742261,7.43512,158.654675,15.329798,1.121816,183.790941,10347.737738,15.804236,4.347172,78.351339,1.955924,234.924485,1.579867,15.804644,25.641301,0.934661,2.019071,29.725209,119.775493,73.35778,0.432244,94.336039,13.519926,4.012623,0.858436,492.542656,19.435781,1009.535391,6.325414,,17.330154,6953.287211,0.858436,361.587547,4515.9884,58.40734,679.793071,0.795334,0.860382,47229.430475,1009.606181,0.341674,9437.47156,1.481668,15.818191,10.42711,,53.400498,125.311942,2058.891345,56.808825,5.833873,4.207014,36.825845,,4.084412,49.294482,425.395984,9.657327,10.833777,1.519688,71.96858,34.553074,3.925971,3.01176,4.290133,16.825575,37.823486,3.791167,1.127819,9.069664,35.825024,2.080597
EUR,2019-04-08,2019-04-08 23:59:59,19.664799,1339.471766,1.125607,3.706057,128.565796,55.756896,358.525372,0.424669,4.609922,9.201044,8.630532,27.599619,9.850127,8.832858,11.241996,,1840.366536,94.745657,1.125607,,2960.477462,3.042008,1.91914,,8.394801,1.957996,1.126113,3506.264328,0.810831,1.520241,656.634111,1.498649,117.806233,2605.881196,39.198684,124.908735,1696.629472,,2.268881,,405.218717,,78.300003,9877.197479,1,125.426248,,200.042807,2.936142,3.399051,2.406153,29.969229,4.745779,747.402478,15981.361453,7.63392,1.558981,2.407783,0.028194,321.16909,1285.566696,2.252958,134.105027,21.372623,2.552765,10.614018,4204.140011,4052.18362,4.134579,817.786809,15.882154,110.759118,61.492444,143.109623,,1.670412,,281.736321,7.781375,7.560021,78.338212,665.233547,86.502908,133.766961,653.977571,,579.687329,9680.216349,32.473504,1.125607,1700.172687,196.609791,7.465867,11.966348,26113.508594,113.415999,548.530432,7.425963,159.374296,15.373515,1.124673,184.599218,10383.720181,15.868767,4.333253,78.623544,1.953829,236.146602,1.580633,15.882141,25.626566,0.938058,2.026092,29.828573,119.848983,73.062216,0.433381,94.901572,13.546687,4.03907,0.86231,492.227861,19.505601,1014.734283,6.407404,,17.390998,6968.573535,0.86231,362.844904,4527.189353,58.824533,682.218568,0.797046,0.861769,47393.662962,1013.121439,0.34275,9511.374673,1.486811,15.896896,10.431356,,53.599697,125.461793,2066.613581,56.995112,5.875859,4.220518,37.167934,,4.098271,49.221652,428.361243,9.630256,10.843074,1.525017,72.219143,34.714265,3.950879,3.027641,4.287467,16.884139,38.113471,3.80682,1.126226,9.096533,35.880968,2.087944
EUR,2019-04-09,2019-04-09 23:59:59,19.725954,1340.595833,1.126551,3.70917,128.570961,55.765043,358.826249,0.424727,4.61207,9.171196,8.617103,27.622806,9.855749,8.834143,11.251427,,1841.911313,95.007751,1.126551,,2962.485084,3.044561,1.920738,,8.401836,1.953609,1.126269,3509.206739,0.811085,1.521071,655.14606,1.50167,117.938312,2603.909992,39.24848,124.820923,1694.670919,,2.270507,,405.558079,,78.038227,9879.853218,1,124.962653,,200.210827,2.946267,3.392327,2.394145,30.072208,4.758606,748.817767,15932.812491,7.624103,1.560271,2.405642,0.028217,322.306946,1285.502148,2.254623,134.386129,21.31161,2.554903,10.635037,4221.301009,4055.584144,4.138049,820.129541,15.895602,110.683608,61.442427,145.229208,,1.66854,,282.032361,7.783623,7.561187,78.042026,665.791992,86.575367,134.003275,653.39974,,580.174064,9688.339321,32.501179,1.126551,1702.387515,196.875933,7.464741,11.927929,26135.42271,113.661683,548.112282,7.430846,159.463543,15.386996,1.126224,184.754329,10392.434247,15.886176,4.33666,78.689934,1.955682,235.488631,1.580427,15.862147,25.627684,0.938631,2.027792,29.853605,119.303773,73.110355,0.433683,95.295524,13.581724,4.033392,0.860809,492.642118,19.524817,1015.585835,6.406482,,17.405511,6981.518968,0.860809,363.149399,4530.988659,58.597519,681.450128,0.798708,0.862831,47433.435287,1013.971618,0.342967,9519.357105,1.488064,15.867529,10.424878,,53.634535,125.168272,2068.347856,57.031676,5.88068,4.224848,37.176252,,4.101881,48.889109,427.78536,9.63985,10.849138,1.524452,72.318893,34.733854,3.942929,3.030338,4.284781,16.898877,38.043476,3.807605,1.126269,9.098701,35.790377,2.089523
EUR,2019-04-10,2019-04-10 23:59:59,19.762518,1341.858305,1.127612,3.714861,128.339958,55.81117,358.709734,0.425183,4.635165,9.262938,8.626567,27.660602,9.868127,8.836397,11.262022,,1844.773419,95.111839,1.127612,,2959.481134,3.047428,1.922576,,8.409775,1.956012,1.127556,3489.959206,0.811373,1.52306,656.033512,1.501827,118.015404,2610.761973,39.410602,124.591973,1702.805451,,2.273097,,405.940626,,77.9746,9889.157147,1,124.922533,,200.399577,2.949411,3.396028,2.391947,30.242796,4.756041,746.928168,15994.04891,7.632524,1.561783,2.407906,0.028244,321.493213,1283.118683,2.257197,134.287223,21.223234,2.55675,10.639189,4237.788606,4059.403267,4.141937,821.538678,15.910285,110.862865,61.716398,145.777643,,1.666188,,282.297511,7.792081,7.573498,78.077032,663.036062,87.139038,135.211733,654.014546,,580.720179,9703.101781,32.554096,1.127612,1703.821266,196.925848,7.465829,11.919959,26160.035088,114.012841,547.828261,7.42837,159.698052,15.421253,1.130189,185.492795,10402.220664,15.906414,4.31368,78.763474,1.955842,234.419071,1.573413,15.702051,25.594991,0.939809,2.029702,29.881719,121.641197,72.476358,0.434153,95.443324,13.655286,4.035163,0.861969,493.189335,19.530554,1014.850819,6.409005,,17.421795,6975.639335,0.861969,363.491386,4533.000481,58.491497,680.936751,0.799476,0.860935,47478.104373,1014.932713,0.343076,9530.576957,1.489461,15.683736,10.443835,,53.69745,125.153095,2066.349029,57.074093,5.897357,4.229165,37.256374,,4.106481,48.472636,427.251725,9.579848,10.849852,1.52426,72.39837,34.77612,3.957918,3.038967,4.280192,16.913817,38.12511,3.806198,1.127781,9.103231,35.801788,2.103052
EUR,2019-04-11,2019-04-11 23:59:59,19.893148,1346.572288,1.126038,3.716882,128.629643,55.766994,358.199941,0.424533,4.648173,9.167018,8.633501,27.584573,9.875633,8.831908,11.246304,,1841.072147,95.189048,1.126038,,2960.792425,3.043174,1.919955,,8.397971,1.956149,1.128808,3493.419633,0.811208,1.527361,656.075368,1.506498,117.95272,2612.633319,39.304377,123.886635,1709.156375,,2.274877,,405.790276,,78.20359,9880.981716,1,124.370792,,200.119637,2.939168,3.395786,2.382301,30.214411,4.756719,747.574301,15927.804507,7.635606,1.569866,2.396432,0.028204,322.1211,1285.924133,2.259339,134.370172,21.205433,2.549068,10.642802,4220.783909,4105.197983,4.136163,829.01717,15.764263,110.28867,61.507,146.171095,,1.674734,,281.915001,7.798431,7.566408,77.967994,656.074582,87.46442,135.192419,653.101979,,579.909275,9760.439028,32.37805,1.126038,1702.062219,197.101281,7.464763,11.93032,26123.513656,113.388837,549.039093,7.434383,159.852449,15.382806,1.129192,185.373952,10299.360939,15.764432,4.343467,78.654066,1.955707,236.029116,1.581036,15.758331,25.608582,0.940461,2.026868,29.840001,119.303945,72.746201,0.433546,95.734045,13.796242,4.02998,0.859846,491.909953,19.49514,1020.471745,6.459037,,17.39693,7011.275555,0.859843,362.983923,4554.091197,58.790929,679.107777,0.798347,0.862517,47411.820947,1013.512998,0.342518,9535.051478,1.487383,15.779899,10.453907,,53.727205,125.695089,2064.759189,57.09349,5.8206,4.223148,37.056217,,4.100186,48.098644,427.235669,9.60731,10.843342,1.526885,72.308472,34.757422,3.941132,3.041978,4.283122,16.890267,38.331429,3.808766,1.128605,9.118373,35.877773,2.10479
EUR,2019-04-12,2019-04-12 23:59:59,19.998224,1347.021763,1.131951,3.729217,127.120969,56.025963,360.080995,0.426796,4.657417,9.252912,8.641545,27.767199,9.901233,8.877836,11.305366,,1851.872347,95.688398,1.131951,,2963.799582,3.059155,1.930023,,8.442134,1.956069,1.133649,3521.160168,0.81423,1.529044,656.033971,1.509514,118.198753,2620.923603,39.395863,124.179547,1716.434422,,2.28066,,407.502772,,78.287438,9847.97462,1,125.403242,,201.170788,2.958214,3.410007,2.381403,30.241247,4.766537,748.337275,15977.489236,7.672082,1.579116,2.420682,0.028353,321.995238,1284.447943,2.253375,134.940331,21.231558,2.56659,10.669375,4231.063692,4018.426662,4.157703,824.892401,15.802464,110.963469,61.532298,146.931562,,1.673255,,283.38436,7.838818,7.588831,78.37747,664.45565,87.61753,135.385667,656.531999,,582.955179,9746.099037,32.725149,1.131951,1708.057987,197.559851,7.477714,11.990804,26260.698656,114.327455,549.01936,7.448182,160.001707,15.553429,1.134272,186.48937,10442.248947,15.77983,4.394126,79.058903,1.959638,236.787228,1.579642,15.813775,25.66009,0.94296,2.037512,29.996703,119.930627,72.807515,0.435779,95.878564,14.160146,4.034897,0.865269,492.823238,19.559028,1018.755956,6.537588,,17.436281,7028.001578,0.865269,364.890097,4619.49268,58.493615,680.85163,0.801992,0.865207,47660.799853,1018.846524,0.344283,9564.98685,1.495199,15.796721,10.492398,,53.867858,126.806862,2075.432272,57.379044,5.875268,4.244647,37.309533,,4.121717,47.647263,429.360791,9.609363,10.873566,1.531421,72.728283,34.915073,3.973148,3.050654,4.287269,16.979671,38.377246,3.81185,1.134385,9.140849,35.887419,2.110188
EUR,2019-04-13,2019-04-13 23:59:59,19.99596,1349.851641,1.131951,3.725987,126.778519,56.025963,360.080995,0.425999,4.657417,9.252912,8.640527,27.653003,9.899988,8.877937,11.305366,,1851.872347,95.138269,1.131951,,2961.749953,3.059155,1.930023,,8.442134,1.95579,1.131295,3530.272374,0.814189,1.5321,655.96973,1.509514,117.972362,2613.279235,39.320023,123.462359,1716.208032,,2.280372,,407.502772,,78.320265,9847.97462,1,125.391923,,201.170788,2.958579,3.410007,2.381116,30.237851,4.766537,748.337275,15952.586313,7.660196,1.57319,2.419324,0.028353,322.017877,1284.429162,2.253092,134.679982,21.231558,2.56659,10.668017,4231.063692,4103.892828,4.157774,830.733268,15.802464,110.27019,61.417971,146.09004,,1.673873,,283.38436,7.817372,7.589057,78.371202,655.969717,87.680368,135.385667,656.531999,,582.955179,9787.1323,32.457003,1.131951,1706.020475,197.531164,7.47756,11.959109,26246.03989,114.112557,549.477391,7.434433,160.278654,15.524147,1.134498,186.48937,10329.053841,15.77983,4.387221,79.058903,1.956129,236.764589,1.578284,15.802455,25.660244,0.942807,2.037512,29.996703,119.262776,72.807515,0.434969,95.866638,14.158486,4.034897,0.867306,492.823238,19.559028,1023.102648,6.530004,,17.436281,7027.209212,0.865269,364.890097,4571.780981,58.406981,680.772394,0.801992,0.865371,47660.799853,1018.849264,0.344283,9558.425258,1.495199,15.796721,10.491606,,53.861066,126.818182,2069.829114,57.170891,5.911106,4.237516,37.147282,,4.121717,47.647263,429.315512,9.607439,10.853996,1.531421,72.728283,34.915073,3.973148,3.050654,4.277813,16.979671,38.368656,3.825207,1.131402,9.139717,35.887419,2.109901
EUR,2019-04-14,2019-04-14 23:59:59,19.967703,1347.945451,1.130353,3.720725,129.118022,55.946809,359.572506,0.425397,4.650838,9.239844,8.62832,27.613946,9.886007,8.864406,11.289396,,1849.256778,95.003904,1.130353,,2972.492464,3.054834,1.927223,,8.430209,1.95302,1.129697,3525.287108,0.813119,1.529933,655.043144,1.507139,117.805511,2617.227541,39.339138,123.287436,1713.783755,,2.277151,,406.926709,,78.187599,9834.067167,1,125.21481,,200.886334,2.956583,3.405185,2.377753,30.195086,4.756644,747.290621,15930.058907,7.649378,1.570961,2.415903,0.028313,321.483798,1282.305714,2.24991,134.489657,21.206918,2.562964,10.652952,4225.088075,4098.098275,4.151808,829.560141,15.780252,110.114469,61.331237,145.883569,,1.670192,,282.983761,7.80633,7.578107,78.260523,655.037121,87.556544,135.20178,655.604771,,582.131801,9773.310863,32.41117,1.130353,1703.610817,197.252126,7.464193,11.942194,26208.976609,114.165492,548.701364,7.423929,160.052278,15.502221,1.133162,186.225419,10314.467483,15.757354,4.386863,78.947174,1.953025,236.430201,1.576279,15.779505,25.60836,0.941468,2.034635,29.954343,119.093815,72.77504,0.434355,95.731254,14.13846,4.029199,0.866075,492.12724,19.559058,1021.657876,6.539199,,17.411254,7017.284845,0.864047,364.374818,4565.324546,58.404194,679.81104,0.800852,0.863963,47593.495462,1017.396817,0.343796,9544.926823,1.49308,15.788198,10.470401,,53.784998,126.636844,2066.90621,57.090155,5.902758,4.239042,37.094739,,4.115896,47.643243,428.708803,9.596185,10.838668,1.529333,72.624643,34.865763,3.967538,3.046288,4.278554,16.955116,38.314407,3.819798,1.129804,9.126805,35.899894,2.106921
EUR,2019-04-15,2019-04-15 23:59:59,20.108972,1345.233183,1.130448,3.728555,128.618781,55.996788,361.114807,0.426162,4.65213,9.22293,8.632949,27.740878,9.889555,8.863256,11.290344,,1846.583606,95.276396,1.130448,,2976.782272,3.055093,1.927367,,8.430844,1.954715,1.131522,3547.119901,0.813188,1.526666,655.603283,1.511466,117.951038,2616.987288,39.287022,124.349539,1714.720051,,2.278414,,406.961655,,78.928253,10004.465087,1,125.490771,,200.903061,2.942118,3.398183,2.376432,30.26095,4.759075,747.07867,16005.44876,7.661894,1.57089,2.398641,0.027075,320.23313,1283.274177,2.251174,134.488815,21.336415,2.559052,10.65911,4227.416571,4013.09088,4.152359,823.14709,15.860298,110.649953,61.598276,146.336744,,1.670604,,282.894425,7.82174,7.583836,78.432738,664.703138,87.666338,135.562965,656.790861,,582.180474,9734.288527,32.668578,1.130448,1703.754722,197.353572,7.461353,11.956737,26225.829608,114.164288,547.984247,7.439707,160.1389,15.440223,1.134682,186.296998,10434.035476,15.860152,4.376982,78.910288,1.955898,236.862345,1.575728,15.84874,25.642518,0.941884,2.034806,29.956873,119.686185,72.73721,0.435183,95.374714,14.016433,4.028009,0.862323,492.47944,19.608791,1017.403248,6.562473,,17.419892,7016.521417,0.862323,364.405595,4613.358905,58.348643,678.025814,0.801477,0.862868,47597.515616,1017.459756,0.343735,9559.068488,1.493212,15.883242,10.477328,,53.825154,126.550837,2072.676505,57.251493,5.866443,4.239124,37.248644,,4.116244,47.048095,428.936884,9.598074,10.846193,1.529155,72.68214,34.895823,3.956568,3.041064,4.27462,16.956408,38.582518,3.803942,1.1322,9.127068,35.946555,2.108059
EUR,2019-04-16,2019-04-16 23:59:59,20.117819,1342.880196,1.128471,3.720005,128.269584,55.910082,360.483185,0.425423,4.663403,9.221806,8.619934,27.692484,9.875273,8.85133,11.270599,,1843.362554,95.195513,1.128471,,2970.506919,3.049749,1.924062,,8.416126,1.953327,1.12864,3568.788756,0.812667,1.524337,655.111497,1.507665,117.890679,2615.11825,38.931674,124.353993,1712.059247,,2.27494,,406.249079,,78.874496,9778.199024,1,125.615715,,200.552199,2.944159,3.39297,2.372269,30.150495,4.759547,746.929177,15895.639025,7.645445,1.568456,2.394951,0.02707,319.729096,1283.85879,2.247857,134.575772,21.306429,2.553447,10.648281,4215.514157,3994.786335,4.145102,822.655405,15.832092,110.668557,61.537205,146.470714,,1.681952,,282.466155,7.798805,7.574525,78.295575,661.283467,87.851969,135.597201,654.513173,,581.162708,9716.132693,32.624724,1.128471,1703.30965,197.121039,7.464723,11.968535,26183.342643,114.099454,546.552324,7.436281,159.848054,15.415471,1.137161,187.325737,10415.784889,15.831977,4.407013,78.654971,1.955863,236.595071,1.575074,15.832636,25.675136,0.940603,2.031247,29.904475,119.75898,72.280811,0.434484,95.97757,13.854262,4.025029,0.862236,492.436381,19.533727,1021.266031,6.5331,,17.327635,7007.183028,0.862236,363.768202,4548.865355,58.545085,675.954248,0.800091,0.865088,47514.260763,1015.687143,0.343134,9546.86299,1.490599,15.836843,10.450879,,53.744564,126.383645,2069.051125,57.151392,5.784321,4.232216,37.296398,,4.108757,47.765794,428.773998,9.583085,10.831739,1.528694,72.566297,34.831361,3.960932,3.03562,4.27349,16.926566,38.486432,3.80012,1.12864,9.116971,35.926559,2.10488
EUR,2019-04-17,2019-04-17 23:59:59,20.195533,1344.297737,1.129662,3.721163,128.526526,55.980397,360.407023,0.425933,4.672395,9.269497,8.620733,27.744449,9.88618,8.862571,11.282498,,1844.168474,95.307287,1.129662,,2974.206895,3.052967,1.926073,,8.424997,1.953807,1.129831,3577.30054,0.812622,1.525891,655.361467,1.508155,118.015435,2615.622156,39.249539,124.460518,1714.093005,,2.277455,,406.678197,,78.408143,9788.520802,1,125.494337,,200.764099,2.938237,3.396217,2.365117,30.156297,4.762663,747.954889,15911.288758,7.659165,1.564573,2.409739,0.027107,319.513667,1279.000256,2.261696,134.435377,21.256852,2.556143,10.666325,4219.962335,3976.410252,4.149272,822.73663,15.849124,110.715344,61.492585,146.212398,,1.679649,,282.810605,7.807941,7.555405,78.378212,663.11122,87.944512,135.58214,657.463145,,581.776472,9727.519417,32.645957,1.129662,1703.473752,197.22787,7.465902,11.930351,26206.463063,114.378567,546.077495,7.436547,160.016422,15.510101,1.141638,187.523681,10421.131284,15.804033,4.448833,78.713035,1.955554,236.79412,1.574715,15.804506,25.663994,0.941562,2.033392,29.936042,119.744475,72.173422,0.434931,96.378808,13.870058,4.038824,0.86579,492.250017,19.495684,1019.519922,6.506628,,17.442347,7024.805405,0.86579,364.152195,4552.538032,58.513387,675.368832,0.800919,0.866406,47564.417174,1016.771775,0.34353,9545.644204,1.492172,15.789737,10.444833,,53.801839,126.566765,2070.105548,57.189169,5.801718,4.236402,37.33544,,4.113381,47.02667,429.790897,9.594835,10.835382,1.528139,72.840663,34.767663,3.953817,3.044426,4.270856,16.944736,38.499223,3.819614,1.129831,9.130495,35.912622,2.107215
EUR,2019-04-18,2019-04-18 23:59:59,20.108761,1337.026072,1.123551,3.70418,127.638334,55.6776,358.458071,0.423601,4.670595,9.107114,8.56966,27.572167,9.830344,8.814765,11.221467,,1835.31978,94.762537,1.123551,,2956.452085,3.036454,1.915618,,8.379474,1.952843,1.123495,3544.804418,0.810297,1.517525,654.962938,1.503188,118.090834,2590.012279,39.099018,123.961353,1708.640779,,2.264686,,404.478506,,77.964321,9774.896785,1,125.073775,,199.67723,2.935862,3.387961,2.354008,30.1752,4.762511,744.060643,15778.031201,7.615038,1.561714,2.393333,0.026946,319.998842,1277.60139,2.248788,134.014967,21.125126,2.545799,10.596831,4204.222161,3988.607147,4.127023,818.597383,15.752237,110.554646,61.481884,144.938293,,1.680349,,281.20209,7.763459,7.538021,77.954234,658.400778,87.019282,135.623742,651.659505,,578.628636,9673.776494,32.482043,1.123551,1697.74218,195.621596,7.46683,11.926526,26070.323077,113.932108,542.506777,7.444146,159.150887,15.425801,1.140388,186.565979,10370.37901,15.819723,4.413536,78.281085,1.956893,235.052594,1.572301,15.818969,25.695022,0.936221,2.022392,29.77411,119.602407,71.829872,0.432545,95.838363,13.791612,4.038153,0.863601,491.975058,19.327894,1014.005067,6.540078,,17.347965,7012.537979,0.863601,362.182398,4530.158603,58.081951,666.243743,0.796037,0.864741,47307.128552,1011.276951,0.341649,9513.673404,1.484099,15.790275,10.457634,,53.509691,125.829324,2060.031347,56.879711,5.797717,4.21461,37.088699,,4.091131,47.021766,426.196584,9.564566,10.816653,1.523289,72.575842,34.644732,3.943665,3.027917,4.278315,16.853164,38.470334,3.790299,1.123495,9.08116,35.727367,2.095367
EUR,2019-04-19,2019-04-19 23:59:59,20.157158,1338.33428,1.124651,3.705166,126.023219,55.787006,358.808998,0.42404,4.647623,9.138518,8.592673,27.610611,9.85678,8.822266,11.232453,,1835.996603,95.017282,1.124651,,2943.295534,3.039425,1.917576,,8.387687,1.957797,1.126394,3540.962588,0.810791,1.51901,656.548971,1.507089,118.133725,2592.548779,39.142053,124.165918,1712.734704,,2.270562,,404.874623,,78.039944,9840.693616,1,125.370475,,199.873357,2.933403,3.392513,2.359686,30.247522,4.757839,744.766602,15788.408226,7.63531,1.568932,2.403945,0.026991,320.064766,1278.261109,2.254587,134.115033,21.110147,2.54829,10.623507,4215.472232,3998.13347,4.131072,820.995367,15.829502,110.557542,61.514459,145.309151,,1.681859,,281.556701,7.784326,7.540113,78.030558,660.170309,87.164915,135.588317,653.422411,,579.195467,9684.367186,32.506763,1.124651,1695.973581,196.255787,7.468135,11.957332,26105.953338,114.043854,542.430711,7.447891,159.254698,15.531844,1.141015,187.708439,10374.902696,15.832274,4.426671,78.3236,1.968706,235.682229,1.571367,15.790511,25.698385,0.938735,2.024371,29.803242,119.779343,71.991255,0.432882,96.085698,13.826497,4.042899,0.865087,492.406228,19.328292,1014.997216,6.535574,,17.376278,7030.645267,0.865087,362.536774,4532.342536,58.122367,667.964208,0.797422,0.865385,47353.416242,1012.285802,0.342063,9503.298414,1.485555,15.809256,10.460718,,53.63853,125.871334,2060.922326,56.935485,5.76388,4.217722,37.203867,,4.094295,46.850743,427.277708,9.571569,10.815208,1.523344,72.646853,34.6629,3.936277,3.030979,4.282562,16.870162,38.579596,3.784493,1.126394,9.104091,35.796548,2.10074
EUR,2019-04-20,2019-04-20 23:59:59,20.157158,1338.33428,1.124651,3.705166,125.961836,55.787006,358.808998,0.42404,4.647623,9.138518,8.592673,27.610611,9.85678,8.822266,11.232453,,1835.996603,95.017282,1.124651,,2942.67628,3.039425,1.917576,,8.387687,1.957797,1.126394,3540.962588,0.810711,1.51901,656.548971,1.507089,118.133725,2592.548779,39.142053,124.165918,1712.734704,,2.270562,,404.874623,,78.039944,9840.693616,1,125.370475,,199.873357,2.933331,3.392513,2.359686,30.247522,4.757839,744.766602,15788.408226,7.63531,1.568932,2.403945,0.026991,320.064766,1278.261109,2.254587,134.115033,21.110147,2.54829,10.623507,4215.472232,3998.13347,4.131072,820.995367,15.829502,110.557542,61.514459,145.309151,,1.681859,,281.556701,7.784326,7.540113,78.030558,660.170309,87.164915,135.588317,653.422411,,579.195467,9684.367186,32.506763,1.124651,1695.973581,196.255787,7.468135,11.957332,26105.953338,114.043854,542.430711,7.447891,159.254698,15.531844,1.141015,187.708439,10374.902696,15.832274,4.426671,78.3236,1.968706,235.682229,1.571367,15.790511,25.698385,0.938735,2.024371,29.803242,119.779343,71.991255,0.432882,96.085698,13.826497,4.042899,0.865087,492.406228,19.328292,1014.997216,6.535574,,17.376278,7030.645267,0.865087,362.536774,4532.342536,58.122367,667.964208,0.797422,0.865385,47353.416242,1012.290587,0.342063,9503.298414,1.485555,15.809256,10.460718,,53.63853,125.871334,2060.922326,56.935485,5.76388,4.217722,37.203867,,4.094295,46.850743,427.277708,9.571569,10.815208,1.523344,72.646853,34.6629,3.936277,3.030979,4.282562,16.870162,38.579596,3.784493,1.126394,9.104091,35.796548,2.10074
